date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T_out,RH_out,Press_mm_hg,Windspeed,Visibility,Tdewpoint
08-04-2016 17:00,330.0,30.0,21.85666667,43.56,20.7,42.16333333,,40.09,20.945,39.245,20.1,49.2,10.3,69.0,753.4,5.0,40.0,4.9
07-05-2016 00:00,50.0,10.0,24.2,38.03,22.7,38.32666667,24.7,37.86333333,23.89,36.79,21.2,50.16333333,12.5,78.0,752.5,7.202515246922738,40.0,8.8
21-01-2016 01:30,60.0,20.0,19.29,38.79,,38.2,18.7,39.79,18.26,38.09,16.6,57.38166667,-1.5,92.0,762.2,2.0,51.0,-2.65
18-05-2016 13:00,90.0,20.0,23.2,41.96666667,24.0,,24.2,39.5,23.39,40.03,21.1,44.59571429,16.2,59.0,750.7,6.0,29.0,8.1
22-03-2016 12:40,50.0,10.0,21.96333333,37.53,22.5,85.0156,,36.59,22.06666667,35.5,19.0,46.09,11.5,55.66666667,757.4,2.666666667,35.66666667,2.87
19-04-2016 10:00,40.0,20.0,21.2,39.59,21.0,39.66333333,22.0,37.0,21.6,,,46.7,9.0,99.2172,765.2,2.0,24.0,6.6
08-03-2016 19:30,130.0,25.556694193740896,20.23,44.46333333,18.0,43.23333333,20.16666667,38.43,18.7,35.16333333,17.5,48.9,5.35,71.0,757.1,3.0,40.0,0.45
10-04-2016 21:40,80.0,10.0,22.89,40.32666667,21.1,44.22161536824939,22.79,39.03,21.82333333,38.93333333,21.04285714,56.51285714,11.7,74.0,750.8333333,4.0,35.66666667,7.13
23-03-2016 17:00,100.0,10.0,21.315,37.025,19.29,39.16333333,21.7,37.33333333,20.5,36.86,19.5,44.12666667,9.0,78.0,755.8,5.0,40.0,
27-04-2016 15:40,100.0,20.0,21.0,34.96666667,20.0,34.2,,34.43333333,20.6,34.12666667,,,9.07,,771.0979,6.0,40.0,2.47
22-02-2016 14:50,50.0,10.0,21.1,46.43333333,19.89,46.59,21.89,42.9,20.2,45.16333333,18.5,53.7,10.1,96.66666667,750.8333333,6.0,44.5,9.52
22-03-2016 08:00,50.0,10.0,21.1,38.09,18.0,42.32666667,,36.43333333,20.29,35.79,19.1,46.62666667,2.6,97.0,758.2,1.0,35.0,2.1
15-04-2016 14:00,60.0,10.0,22.5,41.86,21.79,40.42,24.789993768213886,37.09,22.39,39.49222222,20.7,47.5,13.1,67.0,747.9,8.0,40.0,10.796787558409736
19-05-2016 15:30,80.0,56.8023,23.85666667,,24.39,36.68428571,29.3286,38.59,23.7,39.09,21.5,46.09,16.9,48.5,755.15,2.0,40.0,5.95
22-01-2016 00:50,30.0,10.0,20.2,37.2,19.29,36.79,19.365,39.9,16.89,38.09,,44.25944444,-0.25,88.83333333,,3.166666667,61.0,-1.87
29-04-2016 04:00,40.0,10.0,20.2,34.29,17.35666667,37.4,22.2,35.09,19.7,32.79,18.7,41.32666667,4.8,74.0,754.6,5.0,40.0,0.5
30-04-2016 21:30,70.0,21.18099394349737,21.5,38.43333333,19.2,40.46666667,23.29,36.0,19.89,38.36333333,19.63333333,49.09,7.2,72.0,762.35,4.5,40.0,2.45
13-03-2016 17:30,70.0,20.0,22.2,33.7,,34.03,,35.43333333,31.5213,93.8957,18.13333333,86.7293,9.2,57.5,768.3,6.0,28.0,1.15
11-02-2016 06:20,50.0,20.0,20.1,,19.6,40.79,21.0,41.79,18.89,42.7,19.0,62.45,1.7,99.0,748.6666667,3.333333333,,1.5
15-01-2016 23:50,50.0,10.0,23.0,39.8,22.2,38.66333333,21.06666667,41.96666667,,,20.35666667,61.92666667,2.45,96.66666667,761.0166667,,30.0,1.92
22-02-2016 03:00,60.0,20.0,21.6,44.09,,44.53,22.1,44.0,21.6,44.09,18.58,56.4,10.1,82.0,752.8,9.0,40.0,7.2
03-03-2016 08:50,60.0,30.0,20.2,39.29,18.39,39.93333333,20.7,38.59,20.4,37.79,18.16666667,45.59666667,3.58,93.0,744.0,4.833333333,28.0,2.5
14-01-2016 02:10,50.0,10.0,18.96333333,42.09,,,19.89,43.2,18.5,41.79,,64.62333333,2.87,92.33333333,753.7333333,,30.0,1.68
15-01-2016 09:00,400.0,10.0,20.79,34.66666667,19.7,34.76666667,20.1,37.65666667,19.3,42.2,17.89,55.0,3.2,80.0,753.2,10.0,40.0,0.0
25-05-2016 16:00,90.0,20.0,24.2,38.12666667,24.5,34.73,,37.9,24.26,39.33333333,20.456,54.756,15.9,56.0,756.2,2.0,59.2815,7.1
16-03-2016 12:00,80.0,10.0,21.1,40.72666667,,37.65666667,21.96333333,38.43,21.5,34.49,,46.53,7.0,56.0,764.8,9.0,29.0,-1.2
18-05-2016 05:10,70.0,30.0,23.1,40.79666667,20.89,42.72571429,24.7,39.29,23.1,38.56,21.15714286,50.62428571,,88.83333333,753.9333333,1.0,20.16666667,8.28
16-01-2016 19:10,129.0171749767486,10.0,22.49666667,43.19333333,21.55944444,38.90333333,21.19333333,43.72333333,20.89,40.53333333,18.89,51.96,1.8,87.83333333,765.0666667,2.666666667,40.0,0.0333
08-03-2016 22:20,50.0,20.0,21.1,38.4,18.6,40.9,20.29,37.9,,34.22333333,19.0,44.3,4.67,74.66666667,755.3666667,4.333333333,40.0,0.5
18-02-2016 01:30,60.0,20.0,20.7,35.59,18.63333333,37.23,19.81,37.156,,,18.7,41.29,-0.3,89.0,755.3,,62.0,-1.9
26-02-2016 04:10,60.0,10.0,20.6,39.0,28.8514,40.2,,38.59,20.56666667,36.03,19.0,43.09,1.25,92.66666667,755.75,1.0,46.33333333,0.25
19-03-2016 07:40,60.0,,20.92666667,37.06,18.1,40.7,21.6,37.0,27.1012,34.9,18.29,46.66333333,4.93,86.66666667,762.0666667,2.0,21.0,2.87
12-04-2016 05:40,40.0,10.0,31.9552,,31.8679,46.26,23.2,39.86333333,30.9324,39.96666667,20.79,44.4,6.37,92.33333333,751.6,1.0,40.0,17.5755
10-04-2016 10:50,400.0,10.0,21.6,40.56666667,23.5,36.76666667,22.5,38.56,21.5,,22.058,88.232,9.28,72.16666667,753.35,2.833333333,40.0,4.52
07-04-2016 14:30,50.0,10.0,22.2,39.86333333,21.96333333,38.32666667,22.5,38.4,21.6,38.29,20.29,53.76,10.8,58.5,752.8,7.0,33.5,2.8
16-03-2016 11:40,130.0,28.88676467647234,21.1,42.05666667,21.53333333,37.93333333,22.06666667,38.36333333,21.39,33.62666667,18.6,46.5,6.83,56.0,764.8,9.333333333,32.66666667,-1.37
23-03-2016 23:40,20.0,10.0,22.39,83.2839,20.1,40.93333333,22.06666667,38.26,22.65,37.845,19.89,48.06,5.9,87.0,756.9333333,1.333333333,27.0,
31-01-2016 06:40,50.0,20.0,20.2,42.7,19.2,42.2,20.85666667,44.43,17.82333333,43.73,17.6,54.43333333,4.23,94.66666667,754.3,4.0,24.66666667,3.47
01-02-2016 19:20,80.0,20.0,24.06666667,50.56666667,23.2,43.73333333,24.29,45.03,19.7,48.26,20.79555556,50.45277778,10.7,84.66666667,759.9333333,9.0,40.0,8.27
13-02-2016 19:20,80.0,78.4743,21.9,45.13333333,20.39,41.19666667,21.46333333,40.86,19.53333333,41.19666667,18.28,51.28,3.5,96.0,731.0666667,4.666666667,64.66666667,2.9
01-05-2016 06:40,50.0,20.0,20.39,37.5,17.39,41.62666667,23.0,36.59,19.2,36.5,19.2,,2.13,96.33333333,765.1333333,2.0,,1.53
26-02-2016 22:00,90.0,20.0,21.29,36.9,20.1,37.09,23.874732377094993,36.5,20.5,34.09,20.85714286,60.325301078592084,3.1,80.0,751.3,2.0,21.0,0.0
23-03-2016 17:10,110.0,10.0,28.9646,36.9,19.23,39.03,21.7,37.2,20.5,37.19333333,19.5,43.96666667,8.93,78.33333333,755.8166667,5.0,40.0,5.38
18-02-2016 11:40,180.0,20.0,19.96333333,37.66,18.7,36.09,19.71285714,36.51285714,20.0,35.65666667,17.56,43.92,,72.0,755.6333333,4.0,21.66666667,-2.07
07-04-2016 11:00,60.0,10.0,21.32333333,44.95289317272781,21.675,39.875,22.29,38.4,21.23,39.0,20.42666667,58.93,8.1,75.0,752.8,7.0,40.0,3.8
21-03-2016 23:30,70.0,20.0,22.5,37.29,20.2,39.2,21.82333333,36.43333333,22.39,37.23,19.39,51.06,6.05,82.5,759.6,1.5,41.69856513030766,3.25
14-04-2016 16:40,60.0,10.0,22.7,39.4,22.6,37.29,23.29,,23.29,38.0,20.6,44.06,16.4,49.0,,4.333333333,65.7566,5.53
22-01-2016 13:30,40.0,,18.39,38.7,17.5,,18.5,39.29,16.29,38.59,16.2,47.59,,69.5,,6.0,23.5,
18-01-2016 23:30,40.0,20.0,,38.86333333,19.39,39.09,20.2,40.7,20.5,37.86333333,17.6,66.18285714,-4.7,87.5,756.6,1.0,64.5,-6.45
21-05-2016 22:00,90.0,20.0,24.76272727,48.35745455,24.6036036,45.47876877,26.67254545,,,46.22531532,23.00630631,52.04004505,18.9,72.0,752.8,2.0,40.0,
21-04-2016 09:30,50.0,10.0,21.6,37.4,22.43,35.4,22.7,35.59,23.822814384595073,34.79,20.0,45.7,9.3,68.5,762.65,4.0,27.5,3.7
14-01-2016 23:10,40.0,20.0,23.5,40.0,22.66666667,39.66333333,21.39,43.06,18.89,44.76,18.89,55.76,1.3,92.33333333,749.55,7.333333333,27.83333333,0.25
11-05-2016 07:50,100.0,20.0,24.73,47.93333333,23.2,49.59,26.0,43.2,24.80666667,45.715,23.96333333,54.63333333,14.4,93.5,,3.833333333,22.33333333,13.4
07-03-2016 05:30,30.0,10.0,19.2,36.9,17.0,39.5,19.7,38.73,18.66666667,36.4,17.29,56.62666667,0.05,100.0,747.15,1.0,22.0,0.05
02-05-2016 14:40,70.0,10.0,22.5,35.66333333,23.84,30.945,22.89,35.5,22.6,33.59,,84.63333333,16.4,,762.2666667,3.0,35.66666667,0.133
16-02-2016 23:50,60.0,20.0,21.79,34.79,19.53333333,,20.5,37.03,19.96333333,34.73,19.53333333,59.16666667,-2.8,87.5,768.5166667,15.4586,57.0,-4.67
16-02-2016 20:00,90.0,20.0,21.89,37.49666667,19.79,36.53,21.0,36.9,19.5,35.5,19.79,38.3,-0.2,75.0,769.9,10.4959380106882,29.0,-4.2
09-04-2016 03:10,50.0,30.0,21.1,41.2,18.32333333,45.2,23.1,39.82666667,20.42666667,38.59,20.29,47.73857143,4.63,91.33333333,752.2333333,2.0,23.5,3.37
25-03-2016 11:40,600.0,20.0,21.1,,18.66666667,45.1,22.23,40.06666667,19.7,39.53,19.2,47.7,8.23,95.0,754.2,4.0,63.33333333,7.53
16-04-2016 01:10,60.0,30.0,22.525,41.59,20.1,44.7,23.89,39.4,22.0,40.2,21.0,52.46666667,10.5,77.66666667,,6.166666667,40.0,6.73
21-03-2016 05:10,60.0,10.0,21.5,37.5,18.39,41.82666667,22.2,37.0,19.7,36.7,,45.9,4.6,97.0,760.9333333,1.0,52.66666667,4.18
26-03-2016 04:30,60.0,10.0,22.0,37.4,18.29,42.59,23.2,37.5,20.29,39.59,19.5,46.9,3.1,88.0,757.85,2.5,23.5,1.3
20-01-2016 17:30,360.0,20.0,17.39,36.96666667,16.39,36.93333333,17.79,,16.29,36.29,16.17222222,51.645,0.2,88.5,760.5,2.0,54.5,-1.45
30-04-2016 01:00,50.0,10.0,22.39,36.79,19.79,39.4,22.89,36.76,19.6,38.2,19.1,43.4,6.6,96.0,,2.0,25.0,6.0
17-03-2016 03:30,50.0,10.0,21.26,36.29,,39.76,22.35666667,36.12666667,20.5,,18.5,44.79,,82.5,766.0,3.5,61.7739,-1.95
22-04-2016 08:50,610.0,20.0,22.2,38.26666667,21.0,37.72333333,23.1,36.59,22.79,35.32428571,20.39,43.46666667,24.0694,75.33333333,759.9,,38.16666667,4.78
23-01-2016 00:50,40.0,10.0,17.5,41.5,16.6,42.0,17.89,40.5,30.0536,41.16333333,15.69,48.56,4.58,100.0,763.5,4.166666667,4.666666667,4.58
18-03-2016 11:00,40.0,10.0,21.0,35.32666667,17.79,39.16333333,21.1,35.23,20.6,33.29,18.6,53.9,2.9,96.0,763.6,2.0,31.0,2.3
02-02-2016 12:50,50.0,10.0,21.815,47.425,21.35666667,45.26,22.39,45.5,21.29,48.62666667,19.5,55.70888889,8.35,95.0,756.6666667,5.833333333,47.00837309281041,7.63
04-03-2016 09:00,50.0,10.0,20.46333333,37.99666667,18.6,38.96,20.6,38.0,,36.77714286,18.17142857,47.79,4.09,91.85714286,739.9857143,5.428571429,52.0,2.86
06-02-2016 12:30,80.0,,21.0,44.95,20.39,43.59,21.6,43.7,19.89,46.46666667,20.42722222,95.38833333,10.1,77.0,751.65,9.5,40.0,6.2
08-04-2016 21:40,40.0,10.0,21.96333333,43.16333333,19.76,45.36333333,23.2,39.59,21.0,38.79,20.58,50.994,,83.33333333,753.2666667,1.333333333,25.33333333,5.43
29-02-2016 12:10,110.0,10.0,19.53333333,33.26,19.0,31.66666667,20.3925,33.595,19.29,32.12666667,17.1,49.56666667,4.62,56.16666667,762.85,7.0,27.16666667,-3.48
24-04-2016 22:30,70.0,,21.7,35.4,18.79,37.93333333,30.0364,34.29,21.2,32.334,20.39,41.36333333,2.7,87.0,758.25,3.0,40.0,0.7
17-04-2016 11:40,100.0,20.0,22.0,47.09333333,22.26,43.12333333,23.1,38.9,22.2,38.79285714,21.1,74.7,22.8707,,755.3333333,4.0,40.0,3.23
04-05-2016 04:30,60.0,10.0,22.0,35.79,31.8596,38.4,23.2,37.2,22.03333333,33.53,20.6,,2.35,92.5,766.65,1.0,34.5,1.2
20-01-2016 21:30,135.76963651369007,10.0,19.7,38.52666667,19.29,37.53,19.29,39.76666667,19.8,37.43,17.87444444,65.32,0.3,89.5,761.5,2.0,46.370937103393224,-1.25
02-04-2016 04:40,50.0,30.0,21.2,,18.7,42.59,21.85666667,37.2,20.0,38.09,19.32333333,45.4,6.97,86.0,758.5333333,1.333333333,22.33333333,4.73
18-04-2016 19:40,130.0,10.0,21.89,81.4724,20.7,36.86,22.5,36.36333333,22.6,35.334,21.96,78.79666667,10.7,54.66666667,762.4,5.666666667,40.0,1.93
28-04-2016 14:30,,10.0,20.79,35.09,29.4569,33.4,21.5,35.0,,34.32666667,18.66666667,42.93,7.67,72.25,756.275,3.25,40.0,2.85
06-02-2016 12:40,80.0,64.0754,21.0,44.93333333,,43.59,21.6,43.59,19.89,46.53,20.25611111,95.95388889,10.2,76.66666667,751.5,9.666666667,40.0,6.2
29-02-2016 20:10,120.0,30.0,21.6,35.99666667,19.39,35.89,22.39,34.4,19.63333333,33.66666667,18.16666667,55.39390407922519,1.25,77.5,763.6,2.833333333,25.33333333,-2.25
05-04-2016 18:20,480.0,10.0,23.0,45.39,21.29,,25.1,41.145,21.5,41.43333333,20.89,48.66666667,13.4,61.66666667,751.9,4.666666667,62.7144,6.13
19-02-2016 02:30,50.0,10.0,20.7,35.9,18.96333333,36.5,20.1,37.754,18.5,36.5,17.1,45.4,0.4,99.0,758.45,1.5,17.5,0.25
25-03-2016 20:50,110.0,,23.6,,21.1,43.33333333,,37.93333333,20.56666667,39.99,19.7,48.43333333,5.67,97.6732,759.0,1.0,30.83333333,2.98
19-03-2016 11:20,650.0,20.0,20.89,36.7,18.29,39.66333333,,36.0,19.6,34.4,18.29,44.79,5.7,77.33333333,762.7333333,3.333333333,50.0,1.93
18-05-2016 07:00,50.0,10.0,23.2,41.7,21.0,44.4,24.39,38.46666667,23.0,44.85836701335761,21.5,47.5,10.8,84.0,753.2,1.0,25.0,8.1
27-01-2016 19:10,40.0,,19.39,,18.7,46.29,19.79,45.16333333,,47.7,17.48166667,54.38166667,9.93,91.33333333,755.0,8.833333333,63.33333333,8.5
30-04-2016 22:40,70.0,30.0,21.29,38.23,18.76,40.86,23.29,36.09,,38.5,19.6,48.62666667,5.8,79.66666667,763.0666667,3.333333333,,2.5
12-02-2016 10:20,80.0,10.0,20.39,40.29,19.6,,20.6,40.59,19.1,38.96666667,18.5,52.01,3.3,97.2519,743.9333333,4.666666667,40.0,0.767
20-02-2016 12:50,104.50754807462573,10.0,24.002504633479724,40.29,20.39,40.5,20.89,39.4,18.0,44.63333333,17.6,55.12,9.2,94.16666667,755.0833333,5.166666667,29.0,8.28
18-05-2016 00:40,50.0,10.0,23.42666667,40.96333333,21.89,41.2,24.7,39.254,23.39,38.56,21.22571429,54.52857143,12.5,74.66666667,756.0,2.0,35.33333333,8.07
04-03-2016 18:10,90.0,10.0,20.96857143,37.78,19.68571429,37.26428571,22.39,36.59,19.1,35.36857143,18.13333333,45.73,5.7,77.83333333,739.3666667,1.0,25.83333333,2.12
07-05-2016 20:20,100.0,,25.1,38.9,24.42666667,37.76,,37.09,24.5,36.96666667,22.63,52.92333333,22.2,47.33333333,751.3,1.666666667,40.0,10.5
21-03-2016 04:10,50.0,20.0,21.6,37.29,18.56666667,41.4,,36.9,19.7,94.4345,19.35666667,45.7,4.77,95.33333333,761.0666667,1.0,48.66666667,4.12
09-04-2016 00:30,50.0,20.0,21.39,41.79,18.89,45.2,,39.8175,20.7,,20.39,48.572,7.4,85.0,752.85,2.0,65.6557,5.05
16-04-2016 18:30,110.0,30.0,22.82333333,47.93333333,21.1,48.72666667,24.7,40.7,21.89,39.66,20.89,49.5,8.7,81.5,748.55,2.5,34.5,5.65
14-05-2016 02:20,60.0,10.0,24.89,39.4,,41.44,25.16666667,33.73,25.1,38.79,28.6357,90.2158,8.93,84.66666667,753.8666667,,22.33333333,6.4
08-04-2016 15:00,100.0,10.0,21.5,44.29666667,20.96333333,42.56,22.29,39.96666667,20.85666667,38.06,28.6877,51.59571429,10.6,67.0,754.0,3.0,29.0,
01-05-2016 15:10,110.0,10.0,21.89,34.9,22.1,32.12666667,22.39,33.9,21.1,35.045,19.5,40.73,12.5,43.16666667,765.3,4.166666667,,0.15
21-03-2016 03:10,902.4154,20.0,21.79,,18.79,40.96666667,22.1,36.79,19.79,,19.39,45.5,4.55,,761.1,1.0,51.33333333,3.93
25-03-2016 20:20,180.0,10.0,23.6,,21.2,42.9,24.82666667,38.13333333,20.63333333,41.82333333,19.7,,6.77,75.33333333,758.7,1.0,36.33333333,2.63
24-05-2016 17:40,160.0,20.0,24.5,39.7,23.89,,25.2,37.66333333,24.39,40.5,23.51428571,44.75428571,14.1,66.33333333,758.2,4.666666667,40.0,7.8
13-02-2016 12:10,130.0,10.0,19.96333333,40.26666667,18.26,40.99,21.46333333,39.7,18.5,38.96666667,18.50555556,50.72055556,2.92,91.5,734.65,5.0,64.5,1.68
18-02-2016 15:00,20.0,10.0,20.39,34.16333333,18.73,34.82666667,19.85,36.554,19.23,33.62666667,17.39,43.44285714,3.7,72.0,755.8,4.0,21.0,-0.9
03-05-2016 22:20,60.0,20.0,22.96333333,35.0,20.85666667,35.4,23.0,,22.6,33.86333333,21.32333333,53.06666667,7.7,70.33333333,766.0,1.0,40.0,2.47
31-03-2016 13:20,80.0,10.0,21.2,39.9,19.29,42.06,22.29,37.59,20.5,39.7,20.39,48.02666667,7.3,84.66666667,754.6666667,4.0,52.33333333,4.87
16-04-2016 01:50,50.0,20.0,22.46333333,,20.0,44.7,23.96333333,39.46666667,21.89,40.29,21.0,52.09,10.2,80.33333333,744.5833333,6.833333333,40.0,6.87
07-05-2016 11:10,120.0,,24.29,34.65666667,28.58,28.312,25.0,36.82666667,23.7,36.2,21.79,65.19666667,21.9,38.33333333,752.4833333,4.0,40.0,7.02
07-03-2016 04:20,50.0,10.0,19.39,37.03,17.1,39.7,,39.06,,36.59,17.39,57.73,0.0667,99.33333333,747.2333333,15.8707,11.33333333,0.0
18-02-2016 03:30,30.0,10.0,20.26,35.7,18.1,37.7,20.04,37.536,18.2,35.29,,40.42857143,-1.2,87.5,754.85,3.5,62.5,-3.0
15-02-2016 23:40,60.0,30.0,21.5,39.0,19.56666667,39.73,21.0,39.36333333,20.93,38.52666667,19.29,43.0,-0.6,91.66666667,768.3333333,2.0,32.66666667,-1.83
12-03-2016 10:10,70.0,10.0,19.79,36.76666667,18.89,36.92333333,19.82333333,35.93333333,20.39,,18.05,44.745,3.68,93.16666667,767.5,1.0,,2.65
15-01-2016 16:40,60.0,10.0,22.32333333,37.96666667,21.89,37.2,21.2,39.79,20.21419753,40.8254321,20.1,42.145,2.03,94.66666667,756.4666667,7.0,47.66666667,1.23
11-02-2016 21:00,140.0,20.0,23.06666667,41.6,22.29,40.5,21.79,43.16333333,21.56666667,44.05666667,20.245,62.14444444,2.5,97.0,748.8,2.0,45.73536556124675,2.1
,50.0,30.0,19.92666667,37.66333333,18.39,36.4,20.39,35.65666667,19.29,33.13333333,,43.0,3.62,81.0,758.2666667,7.666666667,27.5,0.617
09-04-2016 16:00,410.0,10.0,22.29,39.96,21.96333333,37.46333333,22.5,37.96666667,,36.06,20.1,44.4,,49.0,748.8,7.0,40.0,3.6
31-03-2016 12:20,90.0,20.0,21.23,39.59,19.16666667,41.93333333,,37.59,20.39,39.2,27.8176,50.92333333,7.6,83.33333333,754.9,4.0,48.0,4.97
16-02-2016 10:10,390.0,10.0,19.79,38.29,18.06666667,39.7,21.66333333,37.76666667,19.2,,18.2,42.43333333,0.2,96.5,772.2166667,1.166666667,61.5,-0.333
05-03-2016 15:00,100.0,10.0,19.6,36.8725,18.0,38.59,20.1,36.06,18.29,36.09,18.29,48.0,5.9,,742.7,1.0,40.0,
10-02-2016 14:30,70.0,30.0,20.6,42.4,19.85666667,40.22333333,21.0,40.32666667,19.2,41.19333333,18.89,48.51,5.6,90.5,742.6,5.5,34.5,4.1
20-03-2016 15:10,100.0,10.0,22.29,36.06,20.89,36.66333333,22.6,35.76,19.92666667,36.33,18.85666667,46.79,7.12,71.5,761.05,4.0,40.0,2.3
23-03-2016 17:30,90.0,10.0,21.23,37.23,19.13333333,39.26,21.7,37.2,20.6,,19.5,43.9,8.8,79.0,755.85,14.3124,40.0,5.35
12-03-2016 14:30,110.0,10.0,20.76,35.23,19.7,33.63333333,19.89,35.0,20.79,33.76,17.89,42.96666667,9.05,56.0,766.9,3.5,22.0,0.65
28-02-2016 08:20,90.0,30.0,19.7,35.73,17.79,36.36333333,20.39,,18.7,33.46333333,17.39,49.334,-5.55e-17,,756.4666667,,23.0,-3.7
26-03-2016 16:20,90.0,10.0,22.0,41.83333333,20.89,42.29,23.35666667,38.29,20.23,40.79,19.89,,13.1,73.0,752.5,7.333333333,40.0,8.27
18-01-2016 05:00,40.0,10.0,20.42666667,40.56666667,18.79,40.29,20.29,40.5,19.79,37.9,18.39,,-4.0,84.0,760.8,3.0,27.0,-6.3
11-03-2016 06:20,50.0,20.0,20.35666667,36.09,16.7,41.7,20.5,37.29,19.79,34.0,17.79,49.79,-0.933,93.66666667,763.8,1.0,27.66666667,-1.87
27-01-2016 07:30,110.0,20.0,19.96333333,45.86333333,19.29,44.65666667,19.63333333,44.12666667,19.0,46.59,17.6,56.09,9.95,84.5,757.35,,46.5,7.35
19-02-2016 05:30,40.0,,20.1,36.12666667,18.29,37.29,20.2,38.16857143,,36.59,17.0,45.7,0.55,99.5,759.1,2.5,11.5,0.5
21-05-2016 06:40,60.0,10.0,22.82333333,,21.2,48.09,25.1,42.12666667,23.0,44.06,22.5,48.2,13.3,94.0,771.0467,4.0,25.0,12.4
25-03-2016 22:50,70.0,10.0,,39.32666667,20.2675,91.7991,23.56666667,37.59,20.53333333,40.62666667,19.79,47.775,2.12,94.33333333,,1.0,24.33333333,1.22
14-05-2016 11:10,90.0,10.0,,36.66333333,25.04285714,33.75428571,24.7,34.03,25.0,,24.04,56.19,10.2,55.0,756.5833333,5.166666667,40.0,1.5
13-04-2016 16:50,250.0,20.0,22.0,42.9,20.6,43.9,23.2,39.29,22.2,,20.79,45.2,10.0,91.83333333,752.1166667,1.166666667,23.16666667,8.7
01-03-2016 17:10,20.0,10.0,20.79,36.7,19.2,37.645,20.6,35.93333333,19.0,37.06,17.5,44.2,5.08,94.16666667,753.4666667,9.166666667,59.83333333,
04-04-2016 13:10,,10.0,22.42666667,42.56333333,22.36,40.36,,42.86,21.7,42.76666667,20.7,47.65,13.9,,749.7833333,7.0,40.0,7.25
16-05-2016 20:50,,10.0,23.39,37.93333333,22.1,,24.34714286,35.75142857,23.29,35.0,23.04142857,,12.8,56.16666667,760.3,2.0,40.0,4.18
31-01-2016 06:00,40.0,10.0,,42.5,19.29,42.09,20.89,44.29,17.89,43.7,17.69444444,54.50944444,4.1,94.0,754.3,14.3326,26.0,3.2
26-03-2016 18:00,100.0,28.23233890955529,21.96333333,41.59,20.6,42.5,23.1,38.4,20.29,44.75063566164484,19.92666667,50.53,13.8,65.0,751.2,6.0,40.0,7.3
22-03-2016 11:20,40.0,10.0,21.42666667,38.0,22.7,36.0,21.85666667,36.52666667,21.79,35.7,19.0,46.32666667,9.93,59.0,757.7333333,2.0,35.66666667,2.27
21-04-2016 12:10,50.0,82.3265,22.175,37.7,30.7778,,22.79,36.06,22.89,35.23857143,20.1,44.59,14.7,55.66666667,762.4333333,4.0,40.0,5.72
21-03-2016 20:00,110.0,30.0,22.23,37.56,20.42666667,38.23,22.1,36.36333333,21.36,37.2,19.2,42.32666667,7.0,81.0,759.8,1.0,26.0,3.9
07-03-2016 20:00,120.0,20.0,21.13333333,41.29666667,19.1,39.9,21.6,36.63333333,18.06666667,34.93,17.39,47.52666667,2.2,92.0,751.8,1.0,29.0,1.0
25-04-2016 14:30,70.0,10.0,20.79,,19.13333333,39.56,21.89,86.5627,21.29,36.4,19.89,40.79,8.2,84.5,776.8793,5.5,34.5,5.65
18-02-2016 11:20,117.04819367398514,20.0,19.76,36.9,18.56666667,36.06,19.7,36.42857143,19.86,35.83333333,17.56,61.19406606736457,2.23,73.0,755.5666667,4.0,21.33333333,-2.13
07-05-2016 08:40,200.0,20.0,23.56666667,39.2,26.19714286,34.82428571,25.2,37.62666667,,37.7,21.2,46.09,16.5,57.66666667,752.2666667,2.666666667,40.0,7.97
27-05-2016 11:00,190.0,10.0,24.1,48.33333333,26.85,39.75,27.66666667,43.36,,44.5,22.56666667,52.59,18.2,71.0,756.2,2.0,63.0,12.8
01-02-2016 03:50,60.0,10.0,21.5,47.09,20.6,47.0,21.66666667,46.62666667,18.89,49.29,19.6,52.2,10.8,94.33333333,757.9666667,6.333333333,45.24489369132976,9.88
12-03-2016 07:30,40.0,10.0,19.79,36.86,16.5,41.76,20.29,37.59,19.1,34.79,18.46333333,41.73,-0.45,96.0,766.9,1.0,9.0,-1.0
18-05-2016 12:30,40.0,10.0,23.2,42.09,23.7,39.23,24.1,39.73,23.39,40.36333333,,44.9,16.2,63.0,751.0,6.5,29.0,9.05
24-03-2016 13:20,50.0,20.0,21.1,39.4,19.39,41.59,21.89,37.7,20.89,36.5,19.29,46.82666667,9.23,62.66666667,756.6,4.333333333,46.878274304967576,2.37
14-03-2016 02:30,,10.0,20.7,88.3644,17.5,39.29,20.29,36.93333333,19.7,34.2,18.5,50.73,1.4,,768.75,,63.0,-0.35
12-03-2016 23:50,30.0,20.0,21.5,36.0,18.7,38.9,20.1,36.46666667,19.89,35.29,19.03333333,,1.63,87.0,768.1833333,2.166666667,57.5,-0.283
,70.0,10.0,23.0,34.76666667,21.2,33.4,23.7,33.16333333,22.5,32.53857143,21.16666667,40.06666667,8.27,49.66666667,757.5,7.333333333,40.0,-1.73
12-03-2016 11:50,170.0,10.0,19.7,,19.63333333,33.86,19.6,35.4,20.56666667,,18.0,44.23,,71.5,767.5,1.833333333,,2.15
20-03-2016 03:50,50.0,30.0,21.35666667,36.2,18.6,39.0,22.1,36.4,20.29,34.79,18.42666667,44.62666667,5.02,76.83333333,761.85,3.0,25.83333333,1.27
